Latitude,Longitude,PlaneModel,PlaneAirlines
54.208312,22.851724,Airbus A320 233,Small Planet Airlines Polska
38.41202,-85.139027,Boeing 767 341ERBDSF,Kalitta Air
22.945272,114.247182,Airbus A320 214SL,Shenzhen Airlines
42.346383,-71.243975,2015 AIRBUS A321-231,American Airlines
35.894699,-79.1213,2003 AIRBUS A319-114,"DELTA AIR LINES INC     - ATLANTA, GA"
-7.321783,113.120112,Avions de Transport Regional ATR 72 600,Wings Abadi Air
35.55888,-81.480512,2015 BOMBARDIER INC CL-600-2D24,American Eagle
24.022888,114.07053,Boeing 737NG 8GP/W,9 Air
33.280102,132.054825,Boeing 737NG 881/W,All Nippon Airways
56.079159,36.7491,Boeing 777 3M0ER,Aeroflot Russian Airlines
41.503834,12.364218,Airbus A319 111,Rossiya Russian Airlines
-27.191711,153.622757,Boeing 737NG 8FE/W,Virgin Australia
39.6655,-103.9714,2007 BOEING 737-7H4,Southwest Airlines
51.319702,-0.886701,Boeing 787 8,British Airways
63.877762,39.937099,Airbus A350 941,Lufthansa
-27.352745,153.171432,Airbus A330 243,Hawaiian Airlines
40.354019,-73.28186,Airbus A321 231SL,JetBlue Airways
50.71587,-0.41214,,
30.712555,101.954636,Airbus A319 133,Sichuan Airlines
38.521637,115.175887,Boeing 737MAX 8,China Eastern Airlines
51.253922,5.694199,Boeing 737NG 800/W,Ryanair
-23.070498,-46.058807,Airbus A320 214SL,Avianca Brasil
51.147766,7.19701,Boeing 737NG 8F2/W,Turkish Airlines
59.323608,17.429901,Boeing 737NG 8K2/W,Transavia
41.559605,44.398563,Boeing 787 9,Virgin Atlantic Airways
50.416446,8.473799,Boeing 787 9,Air Canada
48.9561,1.859147,Airbus A320 214,Gowair Vacation Airlines
42.174454,-71.432793,2007 AIRBUS A320-232,JetBlue Airways
-26.952209,-47.954948,Boeing 737NG 8EH/W,GOL
27.8287,-82.7843,1993 AIRBUS INDUSTRIE A320-232,United Airlines
36.000149,139.948114,Boeing 767 33AER,Air Do
-25.487955,30.381809,Avro 146 RJ85,Airlink
48.05294,14.427443,Aerospool WT9 Dynamic,Private
54.899706,36.997292,Boeing 767 306ER,UT air
30.158075,120.228386,Airbus A319 112SL,Shenzhen Airlines
52.2144,-1.5053,Embraer EMB-175 STD,Flybe
39.985107,-1.628052,Airbus A320 214SL,easyJet
34.802811,-104.216866,2006 BOEING 737-7BD,Southwest Airlines
26.665283,-81.112423,2011 BOEING 737-823,American Airlines
59.584625,31.169952,Airbus A319 111,Rossiya Russian Airlines
43.970032,6.228071,Airbus A319 132,Germanwings
48.828049,2.484389,Gulfstream Aerospace G550,Poonawalla Company P/L
30.569092,-122.927641,787-9,American Airlines
1.503637,100.416602,Airbus A320 214SL,Batik Air
52.262,7.6318,Remos G-3 Mirage,Private
40.613297,-73.261414,2003 PIPER PA-28-161,"FARMINGDALE STATE UNIVERSITY     - FARMINGDALE, NY"
51.436901,6.6318,Schempp-Hirth Discus CS,Private
50.0909,19.8848,Boeing 737NG 800/W,Ryanair
14.243866,121.412327,Airbus A320 214,Cebu Pacific Air
28.461821,-81.734688,2001 BOEING 757-33N,United Airlines
-0.867827,37.360856,Airbus A320 232,Etihad Airways
51.437011,-2.276917,Boeing 737NG 800/W,Ryanair
31.040194,121.01375,Airbus A320 232,Shenzhen Airlines
25.776764,122.279816,Airbus A320 232SL,Tigerair Taiwan
46.079636,5.073741,Boeing 757 256,Jet2
-33.122803,-71.12235,Airbus A320 214,LATAM Airlines
30.878632,104.492424,Airbus A320 214,Air China
40.66777,-74.61792,2008 AIRBUS A319-132,Spirit Airlines
-23.893587,-47.160263,Airbus A319 132,LATAM Airlines
41.801899,-70.863403,2005 DIAMOND AIRCRAFT IND INC DA 40,"ROBART CHRISTOPHER LEE     - AURORA, CO"
29.052134,33.084789,Boeing 737 3Q8,Ellinair
52.224884,4.568481,Airbus A319 111,easyJet
51.780102,0.26039,Airbus A319 111,easyJet Europe
31.758169,35.213928,Embraer EMB-190 LR,Arkia Israel Airlines
24.027378,112.36744,Boeing 737NG 81B/W,China Southern Airlines
42.644224,-76.564232,2000 AIRBUS INDUSTRIE A320-232,JetBlue Airways
30.699554,114.33762,Embraer EMB-190 LR,Colorful Guizhou Airlines
30.790255,119.88715,Embraer Legacy 650,Sino Jet
55.8048,-3.9106,Bombardier DHC-8 402,Air Berlin
-23.184551,-43.48811,Boeing 737NG 8EH/W,GOL
58.938492,0.38681,Airbus A330 343X,Scandinavian Airlines System
52.393799,13.211212,Boeing 737NG 76J/W,Germania
1.333923,104.55479,Airbus A320 214SL,Cebu Pacific Air
26.8318,-80.5935, BOMBARDIER INC BD-100-1A10,"GLOBAL AIRCRAFT CORP TRUSTEE     - FORT LAUDERDALE, FL"
22.527328,114.154891,Airbus A330 342,Cathay Dragon
25.206436,46.102245,Airbus A330 243,Gulf Air
34.4744,134.77507,Boeing 737NG 881/W,All Nippon Airways
25.555801,47.089794,Gulfstream Aerospace G450,Sky Prime Aviation
41.587372,-87.716467,2003 BOMBARDIER INC CL-600-2B19,"EXPRESSJET AIRLINES INC     - ATLANTA, GA"
25.117027,120.92371,Boeing 737NG 89L/W,Air China
20.254507,114.60363,Airbus A330 342,Cathay Pacific Airways
33.812893,109.25743,Airbus A321 211SL,China Eastern Airlines
47.614891,42.043621,Airbus A380 861,Emirates Airline
42.358429,11.95275,Airbus A319 111,Alitalia
-5.575655,106.925954,Boeing 737NG 8U3/W,Garuda Indonesia
34.271484,-4.296944,Airbus A320 214,Tunisair
63.805103,-21.920471,Cessna 208,Greystoke Leasing Inc
40.844513,-111.171532,1995 AIRBUS INDUSTRIE A320-232,United Airlines
49.789015,8.520417,Piper PA-28 181 Archer II,Private
41.1997,-87.7256,2002 BOEING 737-7BX,"ALC B377 30746 LLC     - LOS ANGELES, CA"
36.763279,-23.521669,Airbus A330 223,TAP Portugal
43.263043,-71.118099,1981 BEECH C-99,"UAS TRANSERVICES INC     - BOCA RATON, FL"
33.628078,-102.120155,1995 CESSNA 208B,"FEDERAL EXPRESS CORPORATION     - MEMPHIS, TN"
-36.750618,174.305342,Airbus A330 223,Hong Kong Airlines
50.7772,6.3559,Cessna 172R Skyhawk,Private
-7.215969,111.134096,Avions de Transport Regional ATR 72 500,Wings Abadi Air
52.870193,-10.104904,Boeing 747 8HVF,AirBridgeCargo
24.912337,118.780811,Boeing 737NG 75C,Xiamen Airlines
34.428589,134.715256,Boeing 737NG 86N/W,Skymark Airlines
39.098992,-76.750916,2008 HAWKER BEECHCRAFT CORP HAWKER 900XP,"AIRTIME AVIATION LLC     - BETHESDA, MD"
50.362171,29.995199,Boeing 737NG 8K2/W,KLM Royal Dutch Airlines
49.288254,2.128746,Embraer EMB-175 STD,Flybe
49.084957,3.112962,Airbus A330 343E,Air China
32.239239,33.987553,Boeing 737NG 8HX/W,Ukraine International Airlines
-34.039124,151.179666,Boeing 777 367ER,Cathay Pacific Airways
30.582073,121.79526,Airbus A320 214SL,Capital Airlines
59.909775,54.447968,Boeing 777 3M0ER,Aeroflot Russian Airlines
33.36282,132.532806,Gulfstream Aerospace G450,Yalian Business Jet
48.725647,1.446674,Boeing 777 328ER,Air France
-23.714129,-46.801188,Airbus A321 231,LATAM Airlines
39.738713,-103.697083,2014 AIRBUS INDUSTRIE A321-231,American Airlines
30.553304,-95.482837,2011 BOEING 737-823,American Airlines
29.600418,33.839634,Airbus A320 214,Jazeera Airways
51.47517,-0.460739,Boeing 787 9,Virgin Atlantic Airways
29.015921,-81.358879,2005 AIRBUS A319-112,Frontier Airlines
29.840515,119.91614,Boeing 737NG 81B/W,China Southern Airlines
47.457973,8.566057,Boeing 737NG 800/W,Aeroflot Russian Airlines
41.010706,-3.617436,Airbus A320 214,Iberia Express
29.35342,-81.070488,2015 CESSNA 172S,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC     - DAYTONA BEACH, FL"
30.817932,122.3682,Airbus A320 232,Sichuan Airlines
44.38416,-93.007708,2013 EMBRAER S A ERJ170-200LR,"REPUBLIC AIRLINE INC     - INDIANAPOLIS, IN"
51.917953,1.158752,Boeing 737NG 800/W,Ryanair
14.532166,121.013585,Boeing 777 219ER,Air New Zealand
42.079452,13.451034,Airbus A321 231SL,Wizz Air
42.708801,19.502106,Airbus A320 214,Air Berlin
-7.7881,114.237396,Airbus A330 341,Garuda Indonesia
30.256073,113.69342,Airbus A320 214SL,Air China
28.622131,33.543304,Boeing 737NG 8F2/W,Turkish Airlines
50.152029,7.940294,Boeing 747 830,Lufthansa
42.345612,-84.068504,2000 RAYTHEON AIRCRAFT COMPANY B200,"CORPORATE EAGLE TWO LLC     - WATERFORD, MI"
54.502487,-1.930605,Boeing 737NG 8AS/W,Ryanair
44.700623,-68.400948,1974 CESSNA 177RG,"MERRILL RICHARD O HATCH SHERLEY E    - HANCOCK, ME"
52.247952,5.126378,Boeing 737NG 800/W,Transavia
55.55051,12.7111,Boeing 737NG 800/W,Norwegian Air International
46.673321,23.857773,Airbus A320 232SL,Wizz Air
39.578061,-79.719727,2013 CESSNA 680,"RMC LEASING LLC     - KITTANNING, PA"
53.198594,-2.816378,Airbus A319 111,easyJet
36.815092,24.089687,Airbus A320 214SL,easyJet
40.959274,2.496643,Boeing 737NG 8AS/W,Ryanair
52.071704,5.3268,Tecnam P.2002 Sierra JF,Private
14.119759,121.105475,Airbus A320 214,Cebu Pacific Air
45.520359,11.04769,Embraer EMB-195 LR,Air Dolomiti
31.013855,122.311386,Boeing 737NG 84P/W,Hainan Airlines
51.922085,4.072867,Mooney M.20J Model 201,Private
27.200319,-81.803009,1999 BOEING 737-823,"AMERICAN AIRLINES INC     - FORT WORTH, TX"
38.370941,-0.273431,Boeing 737NG 800/W,Jet2
15.812897,-61.435017,Airbus A320 214,Air France
53.488614,9.053461,Airbus A320 214SL,easyJet Europe
51.105511,3.673935,Piper PA-28 181 Archer II,Private
22.80771,113.64562,Airbus A320 214SL,China Southern Airlines
23.134186,113.45367,Airbus A320 214,Shenzhen Airlines
42.276834,-79.078823,2005 AIRBUS A320-232,JetBlue Airways
40.099074,-73.549909,Boeing 737NG 86J/W,Air Jamaica
44.741043,19.693451,Airbus A320 214,Aeroflot Russian Airlines
52.2247,7.6827,Comco Ikarus C42 B,Private
47.459621,8.55548,Boeing 777 367ER,Cathay Pacific Airways
15.787308,120.862475,Airbus A320 214SL,Cebu Pacific Air
49.920665,8.532072,Airbus A320 211,Germanwings
40.568001,-74.676598,2003 BOEING 737-824,United Airlines
49.194855,9.355915,Tecnam P.92 Echo Classic,Private
50.111298,12.858485,Raytheon Aircraft Company 400 A,Queen Air
-5.726761,106.782221,Boeing 737MAX 8,Lion Air
34.039181,-4.91209,Airbus A320 232SL,Wizz Air
-7.25982,113.50425,Boeing 737NG 9GPER/W,Lion Air
41.914937,27.884642,Airbus A320 251NSL,Pegasus Airlines
53.035309,29.561844,Boeing 737NG 800/W,Belavia
42.301041,27.219905,Airbus A321 231,Turkish Airlines
28.456917,-81.879973,2014 BOEING 737-8H4,Southwest Airlines
34.597018,-81.527138,2015 BOMBARDIER INC CL-600-2D24,"AMERICAN AIRLINES INC     - FORT WORTH, TX"
-23.076317,-47.473246,Embraer EMB-195 AR,Azul Linhas Aereas Brasileiras
51.804866,20.707703,Embraer EMB-195 LR,LOT Polish Airlines
20.202713,115.650185,Airbus A350 941,Cathay Pacific Airways
-23.825043,-46.72572,Bell 429 Global Ranger,Private
19.948099,120.119818,Airbus A330 343E,Singapore Airlines
30.635841,-95.044373,2013 BOEING 737-823,American Airlines
51.561771,7.101364,Reims/Cessna F172M,Private
51.126598,6.153412,Airbus A320 214,Air Algerie
51.5228,-0.0341,Bombardier DHC-8 402 NG,Luxair
49.62138,2.64622,Boeing 737NG 85P/W,Scandinavian Airlines System
45.684877,-80.000587,1991 MCDONNELL DOUGLAS MD-11F,United Parcel Service
40.17366,-75.58667,2000 CIRRUS DESIGN CORP SR20,"FORNARA JOSEPH C FORNARA JENNIFER    - CHALFONT, PA"
1.985733,103.718107,Boeing 737NG 8SA/W,SilkAir
48.621689,2.155011,Airbus A319 111,Air France
25.545727,122.44185,Airbus A321 231SL,Asiana Airlines
35.064606,-3.959674,Airbus A320 214,Air Arabia Maroc
28.818237,33.303204,Boeing 777 368ER,Saudi Arabian Airlines
52.0159,-2.4774,Bombardier DHC-8 402,Flybe
47.943237,12.435768,Boeing 737NG 82R/W,Pegasus Airlines
34.403778,-83.503829,2001 CIRRUS DESIGN CORP SR22,"BENEDICT DANIEL P     - MURFREESBORO, TN"
29.218418,-81.301308,2015 CESSNA T206H,"DYNAFLEX     - SAINT ANN, MO"
49.180111,8.606415,Diamond Aircraft Katana DA20-A1,Private
39.030716,-77.534996,737-823,American Airlines
38.355972,-108.139772,2010 EUROCOPTER AS 350 B3,"MANUFACTURERS AND TRADERS TRUST CO     - BALTIMORE, MD"
35.86268,-79.19331,1991 AEROSPATIALE/AERITALIA ATR 42-300,FedEx
30.279144,-98.256603,2014 BOEING 737-8H4,Southwest Airlines
44.24725,-92.877681,2010 BOEING 737-823,"WILMINGTON TRUST CO TRUSTEE     - WILMIMGTON, DE"
38.959,-77.142,2007 EMBRAER ERJ 190-100 IGW,JetBlue Airways
31.4466,121.1138,Airbus A319 115,China Eastern Airlines
34.024384,-117.626915,2012 BOEING 767-34AF,United Parcel Service
52.258896,4.786987,Embraer EMB-175 200LR,KLM Cityhopper
50.969925,-1.239525,Airbus A320 214SL,Air Arabia Maroc
39.1817,-104.4552,1993 AIRBUS INDUSTRIE A320-232,United Airlines
41.180603,-86.634583,2010 BOEING 737-823,"AMERICAN AIRLINES INC     - FORT WORTH, TX"
4.774063,-74.450761,2008 AIRBUS A319-115,"AVSA LEASING 2     - WILMINGTON, DE"
43.5076,-85.7453,2003 BOMBARDIER INC CL-600-2B19,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
52.362888,5.612287,Diamond Aircraft Diamond Star DA40,Private
40.909698,-2.738708,Bombardier Global 6000,Sun Burst Invest & Finance Inc
26.9783,-81.879761,2003 PIPER PA46-500TP,"WHITE PINES LEASING LLC     - CLOQUET, MN"
13.984497,120.790984,Airbus A320 216,AirAsia Philippines
45.180954,5.714329,Airbus A319 111,easyJet
31.556299,-81.3339,2007 EMBRAER ERJ 190-100 IGW,"US AIRWAYS INC     - FORT WORTH, TX"
41.697305,-70.850766, BOEING 737-823,American Airlines
50.828899,0.3661, RAYTHEON AIRCRAFT COMPANY 58,"B58 AVIATION INC TRUSTEE     - WILMINGTON, DE"
30.986473,120.79385,Airbus A330 343X,China Southern Airlines
51.4768,-2.05,Embraer ERJ-145 EP,bmi regional
1.814187,104.105735,Boeing 777 312ER,Singapore Airlines
38.036865,120.584946,Boeing 737NG 800/W,Dalian Airlines
30.549301,114.969894,Airbus A320 216SL,Chengdu Airlines
18.481018,107.98844,Boeing 777 367,Cathay Pacific Airways
3.189433,103.760187,Airbus A320 232SL,Royal Brunei Airlines
-32.546299,115.817818,Pilatus PC-XII 47E,Royal Flying Doctor Service
42.145302,131.821198,Airbus A319 111,Aurora
-31.04837,137.201202,Airbus A320 232,Jetstar Airways
52.3522,12.9405,Bombardier DHC-8 402,Luxair
56.071331,36.072021,Airbus A320 214SL,Aeroflot Russian Airlines
36.8743,-94.3688,2003 BOMBARDIER INC CL-600-2B19,"AIR WISCONSIN AIRLINES CORP     - APPLETON, WI"
1.108475,104.358572,Boeing 787 8,Jetstar Airways
2.271011,104.352846,Boeing 787 9,Scoot
38.845551,116.701136,Airbus A321 231,Air China
51.147583,3.509315,,
41.954087,11.304612,Airbus A330 302,Delta Air Lines
42.109268,26.905205,Boeing 777 3F2ER,Turkish Airlines
40.721291,-73.565764,2010 EMBRAER ERJ 190-100 IGW,JetBlue Airways
35.255589,33.972649,Boeing 737NG 8MA/W,Pobeda
48.016022,1.901733,Airbus A319 111,Air France
24.870758,120.65943,Airbus A321 211SL,VietJetAir
25.023651,-79.89563,2012 AIRBUS A330-243F,"WILMINGTON TRUST CO TRUSTEE     - WILMINGTON, DE"
35.549337,-6.389193,Boeing 737NG 8B6/W,Royal Air Maroc
35.423767,111.3038,Airbus A320 232,China Southern Airlines
42.663479,141.712524,Boeing 777 281ER,All Nippon Airways
51.717022,7.589798,Cessna 172S Skyhawk SP,Private
29.565326,-14.282927,,
41.110328,-80.310808,2007 CIRRUS DESIGN CORP SR20,"REGISTRATION PENDING     - CROSSVILLE, IL"
50.4911,29.82391,Airbus A320 232,British Airways
59.693469,29.45624,Airbus A319 112,Rossiya Russian Airlines
32.504776,112.91244,Airbus A320 214,Juneyao Airlines
42.649,-83.4785,2006 COLUMBIA AIRCRAFT MFG LC41-550FG,"R & S GRANT AERO CO LLC     - FRASER, MI"
40.896999,-73.870102,2011 AIRBUS A320-232,JetBlue Airways
40.159871,115.768058,Airbus A320 232,Sichuan Airlines
41.370601,-94.257452, BEECH C90A,"TRI STATE CARE FLIGHT LLC     - BULLHEAD CITY, AZ"
52.9489,-2.0195,Hawker Beechcraft Corp King Air C90GT,Moss Aviation
50.701951,4.718246,Airbus A350 941,Thai Airways International
36.293015,139.853268,Boeing 737NG 881/W,All Nippon Airways
23.256987,112.24741,Airbus A320 232,Shenzhen Airlines
59.644718,71.634644,Airbus A330 343E,Air China
50.555265,8.314869,Airbus A319 114,Lufthansa
-23.209177,-49.77788,Hawker Beechcraft Corp King Air C90GT,MTM Construcoes Ltda
28.577087,-82.059737,2012 BOEING 737-990ER,Alaska Airlines
48.519333,2.410161,Airbus A320 214,Air France
49.571823,9.677365,Airbus A319 114,Lufthansa
37.85486,120.94878,Boeing 737NG 7ME/W,Ruili Airlines
38.534546,121.45983,Airbus A321 231,China Southern Airlines
40.972719,-73.904592,,
49.17932,-96.519446,2001 AIRBUS INDUSTRIE A319-114,Delta Air Lines
27.437393,-81.883798,2012 BOEING 737-8H4,Southwest Airlines
41.795517,-88.791504,BOEING 737-76N,SouthWest Airlines
49.087936,3.41458,Embraer EMB-190 LR,Hop!
50.040769,8.177243,1998 BOEING 777-224,United Airlines
55.633804,-7.065541,Airbus A380 841,British Airways
49.439594,8.347085,Eurocopter EC135 P2+,ADAC Luftrettung GmbH
1.776123,103.359422,Boeing 737NG 8H6/W,Malaysia Airlines
34.796909,136.478455,Boeing 777 381,All Nippon Airways
32.813801,-84.423103,1989 MCDONNELL DOUGLAS AIRCRAFT CO MD-88,"DELTA AIR LINES INC     - ATLANTA, GA"
45.636323,15.241951,Airbus A321 131,Lufthansa
23.320111,114.587148,Boeing 737NG 87L/W,Shenzhen Airlines
51.325565,-1.553192,Airbus Voyager KC2,Royal Air Force
52.2718,-0.1965,Piper PA-31 350 Navajo Chieftain,Keen Leasing (IOM) Ltd
28.856781,-82.659284,Airbus A320 214,Allegiant Air
37.402209,-72.101361,2015 AIRBUS A321-231,JetBlue Airways
40.263405,-74.174194,2001 PILATUS PC-12/45,"REGIONS COMMERCIAL EQUIPMENT FINANCE LLC     - BIRMINGHAM, AL"
30.744095,102.37012,Airbus A319 115SL,Tibet Airlines
62.091797,48.720049,Boeing 737 524/W,UT air
39.006679,-77.361694,2008 EMBRAER-EMPRESA BRASILEIRA DE ERJ 170-200 LR,"REPUBLIC AIRLINE INC     - INDIANAPOLIS, IN"
25.384369,47.136585,Airbus A320 214SL,Air Arabia
52.179016,-0.861435,Airbus A319 131,British Airways
54.737331,35.99728,Boeing 777 240LR,Pakistan International Airlines
49.637718,8.423173,Diamond Aircraft Katana DA20,Private
41.407379,-4.179049,Airbus A320 214,Iberia
26.6673,-79.1154,1992 AIRBUS INDUSTRIE A320-211,"DELTA AIR LINES INC     - ATLANTA, GA"
32.444069,-82.200714,2000 AIRBUS INDUSTRIE A319-132,American Airlines
35.502459,-79.402342,2000 AIRBUS INDUSTRIE A319-112,American Airlines
22.742661,27.788219,Airbus A330 243,Saudi Arabian Airlines
40.771545,-73.858353, BOEING 737-924ER,United Airlines
35.194702,-89.279611,Embraer EMB-175 200LR,United Express
45.115681,45.244911,Boeing 737 524/W,UT air
22.986465,114.811174,Airbus A320 232,China Southern Airlines
52.319057,4.779975,Airbus A320 214SL,easyJet
-23.967178,-46.915943,Airbus A320 214,Avianca Brasil
52.308792,5.154471,Diamond Aircraft Katana DV20,Private
28.15778,-81.500862,Bombardier Global 6000,JSV Leasing III LLC
40.4696,-73.5649,2002 AIRBUS A320-232,JetBlue Airways
29.357424,-13.538818,Airbus A320 214,White
38.484467,121.17669,Boeing 737NG 800/W,Xiamen Airlines
31.665501,-99.561897,2002 EMBRAER EMB-135KL,"AMERICAN AIRLINES INC     - FORT WORTH, TX"
49.977319,7.914016,SOCATA TB10 Tobago,Private
42.849472,-71.216125,1979 CESSNA 402C,"HYANNIS AIR SERVICE INC DBA CAPE AIR    - HYANNIS, MA"
29.114096,109.74049,Boeing 737NG 87L/W,Shenzhen Airlines
30.583237,121.49022,Boeing 737NG 86N/W,Xiamen Airlines
41.845093,11.991452,Airbus A321 212,Iberia
42.348679,-81.976112, AIRBUS A319-114,"DELTA AIR LINES INC     - ATLANTA, GA"
52.475964,4.352234,Boeing 777 206ER,KLM Royal Dutch Airlines
-1.415002,36.697225,Bombardier DHC-8 402 NG,Jambojet
34.529099,-84.345184,Airbus A321 231SL,Spirit Airlines
51.666504,-0.696667,Boeing 737NG 8AS/W,Ryanair
24.136505,117.357992,Airbus A320 232,Sichuan Airlines
42.851349,-70.942425,1999 AIRBUS INDUSTRIE A319-112,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
38.4727,-95.0024,2004 EMBRAER ERJ 170-100SU,"REPUBLIC AIRLINE INC     - INDIANAPOLIS, IN"
31.547424,121.065186,Airbus A320 214,Spring Airlines
46.612849,4.53289,Boeing 737NG 804,Jet2
37.827557,15.361753,Boeing 737NG 8AS/W,Ryanair
43.173895,-80.309012,Boeing 737NG 7CT/W,WestJet
32.34517,114.31203,Airbus A320 214SL,Zhejiang Loong Airlines
2.440408,100.219037,Boeing 737NG 8U3/W,Garuda Indonesia
42.286,-86.8849,2002 EMBRAER EMB-145XR,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
48.066101,16.600891,Airbus A320 214,Austrian
51.736496,14.063465,Airbus A320 214,easyJet
33.311199,132.242386,Boeing 737NG 82K/W,China Eastern Airlines
49.988212,8.527915,Bombardier CRJ 900 LR NG,Eurowings
0,0.000001,,
33.877647,-84.301582,Piper PA-28 140 Cherokee B,Private
60.843494,-19.3533,Boeing 747 443,Virgin Atlantic Airways
34.436131,134.953827,Airbus A330 343E,Singapore Airlines
24.92984,121.23527,Avions de Transport Regional ATR 72 600,Uni Air
48.927704,3.742746,Airbus A319 111,Air France
44.717892,-68.432159,1968 CESSNA 172K,"PORCUPINE ISLANDS FLYERS     - LAMOINE, ME"
40.9323,-72.7013,2001 BOEING 737-7H4,Southwest Airlines
29.418,-98.6256,2005 EMBRAER EMB-145LR,American Eagle - Envoy Air
43.745998,8.86226,Airbus A320 214,easyJet
62.026621,48.830872,Airbus A330 343E,Aeroflot Russian Airlines
25.613878,122.06733,Airbus A321 211SL,EVA Air
1.058487,104.34037,Boeing 777 2DZLR,Qatar Airways
51.213776,1.031156,Airbus A320 251NSL,easyJet
41.463566,118.13816,Airbus A320 232,China Southern Airlines
23.01059,113.55628,Boeing 737NG 8HO/W,Okay Air
28.42498,-82.152321,2007 AIRBUS A319-132,Spirit Airlines
44.195618,-73.820866,2012 EVOLUTION AERO LLC LANCAIR EVOLUTION,"EVOLUTION AERO LLC     - DANBURY, CT"
37.067871,140.849635,Boeing 777 381ER,All Nippon Airways
